CELEX,Directive name,Date of document,Date of effect,Amending,Country Code,Country,Measure Title,Transposition Deadline,Publication Date,Subject matter,Compliance_days,Compliance_weeks,Compliance_months
32018L0844,Directive (EU) 2018/844 of the European Parliament and of the Council of 30 May 2018 amending Directive 2010/31/EU on the energy performance of buildings and Directive 2012/27/EU on energy efficiency (Text with EEA relevance),2018-05-30,2018-07-09,True,ROU,Romania,"Hotărârea Guvernului nr. 1034/2020 pentru aprobarea Strategiei naţionale de renovare pe termen lung pentru sprijinirea renovării parcului naţional de clădiri rezidenţiale şi nerezidenţiale, atât publice, cât şi private, şi transformarea sa treptată într-un parc imobiliar cu un nivel ridicat de eficienţă energetică şi decarbonat până în 2050",2020-03-10,2020-12-16,"Energy, Environment",281.0,40.142857142857146,9.366666666666667
32018L0844,Directive (EU) 2018/844 of the European Parliament and of the Council of 30 May 2018 amending Directive 2010/31/EU on the energy performance of buildings and Directive 2012/27/EU on energy efficiency (Text with EEA relevance),2018-05-30,2018-07-09,True,ROU,Romania,Lege nr. 101/2020 pentru modificarea şi completarea Legii nr. 372/2005  privind performanţa energetică a clădirilor,2020-03-10,2020-07-01,"Energy, Environment",113.0,16.142857142857142,3.7666666666666666
32018L0844,Directive (EU) 2018/844 of the European Parliament and of the Council of 30 May 2018 amending Directive 2010/31/EU on the energy performance of buildings and Directive 2012/27/EU on energy efficiency (Text with EEA relevance),2018-05-30,2018-07-09,True,SVK,Slovakia,"Zákon č. 378/2019 Z. z.,  ktorým sa mení a dopĺňa zákon č. 555/2005 Z. z. o energetickej hospodárnosti budov a o zmene a doplnení niektorých zákonov v znení neskorších predpisov",2020-03-10,2019-11-18,"Energy, Environment",-113.0,-16.142857142857142,-3.7666666666666666
32018L0844,Directive (EU) 2018/844 of the European Parliament and of the Council of 30 May 2018 amending Directive 2010/31/EU on the energy performance of buildings and Directive 2012/27/EU on energy efficiency (Text with EEA relevance),2018-05-30,2018-07-09,True,SVK,Slovakia,Zákon č. 419/2020 Z. z. ktorým sa mení a dopĺňa zákon č. 321/2014 Z. z. o energetickej efektívnosti a o zmene a doplnení niektorých zákonov v znení neskorších predpisov a ktorým sa menia a dopĺňajú niektoré zákony,2020-03-10,2020-12-29,"Energy, Environment",294.0,42.0,9.8
32018L0844,Directive (EU) 2018/844 of the European Parliament and of the Council of 30 May 2018 amending Directive 2010/31/EU on the energy performance of buildings and Directive 2012/27/EU on energy efficiency (Text with EEA relevance),2018-05-30,2018-07-09,True,SVN,Slovenia,Pravilnik o učinkoviti rabi energije v stavbah,2020-03-10,2022-05-20,"Energy, Environment",801.0,114.42857142857143,26.7
32018L0844,Directive (EU) 2018/844 of the European Parliament and of the Council of 30 May 2018 amending Directive 2010/31/EU on the energy performance of buildings and Directive 2012/27/EU on energy efficiency (Text with EEA relevance),2018-05-30,2018-07-09,True,SVN,Slovenia,Zakon o spremembah in dopolnitvah Stanovanjskega zakona,2020-03-10,2021-06-04,"Energy, Environment",451.0,64.42857142857143,15.033333333333333
32018L0844,Directive (EU) 2018/844 of the European Parliament and of the Council of 30 May 2018 amending Directive 2010/31/EU on the energy performance of buildings and Directive 2012/27/EU on energy efficiency (Text with EEA relevance),2018-05-30,2018-07-09,True,SVN,Slovenia,Zakon o učinkoviti rabi energije,2020-03-10,2020-11-02,"Energy, Environment",237.0,33.857142857142854,7.9
32018L0844,Directive (EU) 2018/844 of the European Parliament and of the Council of 30 May 2018 amending Directive 2010/31/EU on the energy performance of buildings and Directive 2012/27/EU on energy efficiency (Text with EEA relevance),2018-05-30,2018-07-09,True,SWE,Sweden,Boverkets byggregler BBR BFS 2011:6 med ändringar till och med BFS 2020:4,2020-03-10,2020-09-01,"Energy, Environment",175.0,25.0,5.833333333333333
32018L0844,Directive (EU) 2018/844 of the European Parliament and of the Council of 30 May 2018 amending Directive 2010/31/EU on the energy performance of buildings and Directive 2012/27/EU on energy efficiency (Text with EEA relevance),2018-05-30,2018-07-09,True,SWE,Sweden,Förordning om ändring i förordningen (2006:1592) om energideklaration för byggnader,2020-03-10,2020-05-25,"Energy, Environment",76.0,10.857142857142858,2.533333333333333
32018L0844,Directive (EU) 2018/844 of the European Parliament and of the Council of 30 May 2018 amending Directive 2010/31/EU on the energy performance of buildings and Directive 2012/27/EU on energy efficiency (Text with EEA relevance),2018-05-30,2018-07-09,True,SWE,Sweden,Förordning om ändring i plan- och byggförordningen (2011:338),2020-03-10,2020-05-25,"Energy, Environment",76.0,10.857142857142858,2.533333333333333
32018L0844,Directive (EU) 2018/844 of the European Parliament and of the Council of 30 May 2018 amending Directive 2010/31/EU on the energy performance of buildings and Directive 2012/27/EU on energy efficiency (Text with EEA relevance),2018-05-30,2018-07-09,True,SWE,Sweden,Lag om ändring i lagen (2006:985) om energideklaration för byggnader,2020-03-10,2020-05-15,"Energy, Environment",66.0,9.428571428571429,2.2
32018L0844,Directive (EU) 2018/844 of the European Parliament and of the Council of 30 May 2018 amending Directive 2010/31/EU on the energy performance of buildings and Directive 2012/27/EU on energy efficiency (Text with EEA relevance),2018-05-30,2018-07-09,True,SWE,Sweden,Lag om ändring i plan- och bygglagen (2010:900),2020-03-10,2020-05-15,"Energy, Environment",66.0,9.428571428571429,2.2
32018L2002,Directive (EU) 2018/2002 of the European Parliament and of the Council of 11 December 2018 amending Directive 2012/27/EU on energy efficiency (Text with EEA relevance.),2018-11-12,2018-12-24,True,AUT,Austria,"Bundesgesetz über die sparsamere Nutzung von Energie durch verbrauchsabhängige Abrechnung der Heiz-, Warmwasser- und Kältekosten (Heiz- und Kältekostenabrechnungsgesetz – HeizKG), BGBl. Nr. 827/1992 in der geltenden Fassung BGBl. I Nr. 22/2023",2020-06-25,2023-03-22,"Approximation of laws, Energy",1000.0,142.85714285714286,33.333333333333336
32018L2002,Directive (EU) 2018/2002 of the European Parliament and of the Council of 11 December 2018 amending Directive 2012/27/EU on energy efficiency (Text with EEA relevance.),2018-11-12,2018-12-24,True,AUT,Austria,Bundesgesetz über einen nationalen Zertifikatehandel für Treibhausgasemissionen (Nationales Emissionszertifikatehandelsgesetz 2022 – NEHG 2022),2020-06-25,2022-02-14,"Approximation of laws, Energy",599.0,85.57142857142857,19.966666666666665
32018L2002,Directive (EU) 2018/2002 of the European Parliament and of the Council of 11 December 2018 amending Directive 2012/27/EU on energy efficiency (Text with EEA relevance.),2018-11-12,2018-12-24,True,AUT,Austria,"Bundesgesetz, mit dem das Bundes-Energieeffizienzgesetz geändert wird",2020-06-25,2023-06-14,"Approximation of laws, Energy",1084.0,154.85714285714286,36.13333333333333
32018L2002,Directive (EU) 2018/2002 of the European Parliament and of the Council of 11 December 2018 amending Directive 2012/27/EU on energy efficiency (Text with EEA relevance.),2018-11-12,2018-12-24,True,AUT,Austria,"Bundesgesetz, mit dem das Heiz- und Kältekostenabrechnungsgesetz geändert wird, BGBl. I Nr. 22/2023",2020-06-25,2023-03-22,"Approximation of laws, Energy",1000.0,142.85714285714286,33.333333333333336
32018L2002,Directive (EU) 2018/2002 of the European Parliament and of the Council of 11 December 2018 amending Directive 2012/27/EU on energy efficiency (Text with EEA relevance.),2018-11-12,2018-12-24,True,AUT,Austria,"Bundesgesetz, mit dem das Heizkostenabrechnungsgesetz geändert wird (Änderung des Heizkostenabrechnungsgesetzes)",2020-06-25,2021-06-04,"Approximation of laws, Energy",344.0,49.142857142857146,11.466666666666667
32018L2002,Directive (EU) 2018/2002 of the European Parliament and of the Council of 11 December 2018 amending Directive 2012/27/EU on energy efficiency (Text with EEA relevance.),2018-11-12,2018-12-24,True,AUT,Austria,"Verordnung der Bundesministerin für Klimaschutz, Umwelt, Energie, Mobilität, Innovation und Technologie zur Konkretisierung der Bewertung und Anrechenbarkeit von Energieeffizienzmaßnahmen (Energieeffizienz-Maßnahmenverordnung – EEff-MV)",2020-06-25,2024-01-30,"Approximation of laws, Energy",1314.0,187.71428571428572,43.8
32018L2002,Directive (EU) 2018/2002 of the European Parliament and of the Council of 11 December 2018 amending Directive 2012/27/EU on energy efficiency (Text with EEA relevance.),2018-11-12,2018-12-24,True,AUT,Austria,Wiener Energie- und Klimarechts-Umsetzungsgesetz 2020 - WERUG 2020,2020-06-25,2021-02-12,"Approximation of laws, Energy",232.0,33.142857142857146,7.733333333333333
32018L2002,Directive (EU) 2018/2002 of the European Parliament and of the Council of 11 December 2018 amending Directive 2012/27/EU on energy efficiency (Text with EEA relevance.),2018-11-12,2018-12-24,True,AUT,Austria,"§ 6 Abs. 2f des Bundesgesetzes über die Förderung von Maßnahmen in den Bereichen der Wasserwirtschaft, der Umwelt, der Altlastensanierung des Flächenrecyclings, der Biodiversität und zum Schutz der Umwelt im Ausland sowie über das österreichische JI/CDM-Programm für den Klimaschutz (Umweltförderungsgesetz – UFG)",2020-06-25,,"Approximation of laws, Energy",,,
32018L2002,Directive (EU) 2018/2002 of the European Parliament and of the Council of 11 December 2018 amending Directive 2012/27/EU on energy efficiency (Text with EEA relevance.),2018-11-12,2018-12-24,True,AUT,Austria,"§ 6 Abs. 2f in Verbindung mit dem 3. Abschnitt des Bundesgesetzes über die Förderung von Maßnahmen in den Bereichen der Wasserwirtschaft, der Umwelt, der Altlastensanierung des Flächenrecyclings, der Biodiversität und zum Schutz der Umwelt im Ausland sowie über das österreichische JI/CDM-Programm für den Klimaschutz (Umweltförderungsgesetz – UFG), BGBl. Nr. 185/1993 in der Fassung von Art. 21 des Budgetbegleitgesetzes 2023, BGBl. I Nr. 185/2022",2020-06-25,2022-12-06,"Approximation of laws, Energy",894.0,127.71428571428571,29.8
32018L2002,Directive (EU) 2018/2002 of the European Parliament and of the Council of 11 December 2018 amending Directive 2012/27/EU on energy efficiency (Text with EEA relevance.),2018-11-12,2018-12-24,True,AUT,Austria,"§ 6 Abs. 2f in Verbindung mit dem 3. Abschnitt des Bundesgesetzes über die Förderung von Maßnahmen in den Bereichen der Wasserwirtschaft, der Umwelt, der Altlastensanierung des Flächenrecyclings, der Biodiversität und zum Schutz der Umwelt im Ausland sowie über das österreichische JI/CDM-Programm für den Klimaschutz (Umweltförderungsgesetz – UFG), BGBl. Nr. 185/1993 in der geltenden Fassung (BGBl. I Nr. 26/2022);
(§ 6 Abs. 2f zuletzt geändert durch BGBl. I Nr. 202/2021; Inkrafttretungsdatum: 01.01.2022 )",2020-06-25,2022-03-18,"Approximation of laws, Energy",631.0,90.14285714285714,21.033333333333335
32018L2002,Directive (EU) 2018/2002 of the European Parliament and of the Council of 11 December 2018 amending Directive 2012/27/EU on energy efficiency (Text with EEA relevance.),2018-11-12,2018-12-24,True,AUT,Austria,"§§ 1012, 1400 ABGB (Allgemeines bürgerliches Gesetzbuch)",2020-06-25,,"Approximation of laws, Energy",,,
32018L2002,Directive (EU) 2018/2002 of the European Parliament and of the Council of 11 December 2018 amending Directive 2012/27/EU on energy efficiency (Text with EEA relevance.),2018-11-12,2018-12-24,True,AUT,Austria,Bundesgesetz zur Gewährleistung eines hohen Sicherheitsniveaus von Netz- und Informationssystemen (Netz- und Informationssystemsicherheitsgesetz – NISG),2020-10-25,2018-12-28,"Approximation of laws, Energy",-667.0,-95.28571428571429,-22.233333333333334
32018L2002,Directive (EU) 2018/2002 of the European Parliament and of the Council of 11 December 2018 amending Directive 2012/27/EU on energy efficiency (Text with EEA relevance.),2018-11-12,2018-12-24,True,AUT,Austria,"Bundesgesetz über die sparsamere Nutzung von Energie durch verbrauchsabhängige Abrechnung der Heiz-, Warmwasser- und Kältekosten (Heiz- und Kältekostenabrechnungsgesetz – HeizKG), BGBl. Nr. 827/1992 in der geltenden Fassung BGBl. I Nr. 22/2023",2020-10-25,2023-03-22,"Approximation of laws, Energy",878.0,125.42857142857143,29.266666666666666
32018L2002,Directive (EU) 2018/2002 of the European Parliament and of the Council of 11 December 2018 amending Directive 2012/27/EU on energy efficiency (Text with EEA relevance.),2018-11-12,2018-12-24,True,AUT,Austria,"Bundesgesetz, mit dem das Bundes-Energieeffizienzgesetz geändert wird",2020-10-25,2023-06-14,"Approximation of laws, Energy",962.0,137.42857142857142,32.06666666666667
32018L2002,Directive (EU) 2018/2002 of the European Parliament and of the Council of 11 December 2018 amending Directive 2012/27/EU on energy efficiency (Text with EEA relevance.),2018-11-12,2018-12-24,True,AUT,Austria,"Bundesgesetz, mit dem das Heiz- und Kältekostenabrechnungsgesetz geändert wird, BGBl. I Nr. 22/2023",2020-10-25,2023-03-22,"Approximation of laws, Energy",878.0,125.42857142857143,29.266666666666666
32018L2002,Directive (EU) 2018/2002 of the European Parliament and of the Council of 11 December 2018 amending Directive 2012/27/EU on energy efficiency (Text with EEA relevance.),2018-11-12,2018-12-24,True,AUT,Austria,"Bundesgesetz, mit dem das Heizkostenabrechnungsgesetz geändert wird (Änderung des Heizkostenabrechnungsgesetzes)",2020-10-25,2021-06-04,"Approximation of laws, Energy",222.0,31.714285714285715,7.4
32018L2002,Directive (EU) 2018/2002 of the European Parliament and of the Council of 11 December 2018 amending Directive 2012/27/EU on energy efficiency (Text with EEA relevance.),2018-11-12,2018-12-24,True,AUT,Austria,Verordnung des Vorstands der E-Control über die technische Machbarkeit und kosteneffiziente Durchführbarkeit bei der individuellen Verbrauchserfassung (Individuelle-Verbrauchserfassungs-Verordnung – EEff-IVEV),2020-10-25,2023-11-09,"Approximation of laws, Energy",1110.0,158.57142857142858,37.0
32018L2002,Directive (EU) 2018/2002 of the European Parliament and of the Council of 11 December 2018 amending Directive 2012/27/EU on energy efficiency (Text with EEA relevance.),2018-11-12,2018-12-24,True,BEL,Belgium,Région de Bruxelles-Capitale : 6 MAI 2021. - Ordonnance relative à l'organisation des réseaux d'énergie thermique et à la comptabilisation de l'énergie thermique en Région de Bruxelles-Capitale,2020-06-25,2021-06-08,"Approximation of laws, Energy",348.0,49.714285714285715,11.6
32018L2002,Directive (EU) 2018/2002 of the European Parliament and of the Council of 11 December 2018 amending Directive 2012/27/EU on energy efficiency (Text with EEA relevance.),2018-11-12,2018-12-24,True,BEL,Belgium,"Région de Bruxelles-Capitale: 30 SEPTEMBRE 2021. - Arrêté du Gouvernement de la Région de Bruxelles-Capitale portant modification de divers arrêtés d'exécution de l'ordonnance du 2 mai 2013 portant le Code bruxellois de l'Air, du Climat et de la Maîtrise de l'Energie, en ce qui concerne les systèmes de chauffage et de climatisation et en vue de la transposition partielle de la Directive (UE) 2018/2002",2020-06-25,2021-10-15,"Approximation of laws, Energy",477.0,68.14285714285714,15.9
